"Station Name: Cedar City - Zion NP, Kolob Canyon"
"Station ID: 1262327"
"Link To Variable Descriptions: https://climate.usu.edu/mchd/dashboard/overview/UCRN.php"

"META DATA"
Name,Description,Units,Frequency
airt,"average air temperature from PRTs in Met One shield",fahrenheit,dly
airt_max,"maximum 5 minute air temperature from prts in Met One shield",fahrenheit,dly
airt_min,"minimum 5 minute air temperature from prts in Met One shield",fahrenheit,dly
eto,"daily short reference ET from Etsz function",inches,dly
etr,"daily tall reference ET from Etsz function",inches,dly
precip,"daily precipitation",inches,dly
rh_max,"maximum relative humidity from rh sensor in Met One shield",percent,dly
rh_min,"mininum relative humidity from rh sensor in Met One shield",percent,dly
sealevel_pressure,"sea level corrected pressure",inHG,dly
site_pressure,pressure,millibar,dly
solar,"total incoming (short wave) radiation from pyronometer","watts per meter squared",dly
td,"average dew point temperature from rh sensor in Met One shield",fahrenheit,dly
td_max,"maximum 5 minute dew point temperature from rh sensor in Met One shield",fahrenheit,dly
td_min,"minimum 5 minute dew point temperature from rh sensor in Met One shield",fahrenheit,dly
timestamp,"date and time",,dly
wetness,"percent of the day that wetness sensor detected precipitation",percent,dly
windd,"average wind direction",degrees,dly
winds,"average wind speed","miles per hour",dly
winds_max,"maximum wind gust","miles per hour",dly

date_time,station_id,td,td_min,td_max,airt,airt_min,airt_max,rh_max,rh_min,winds,winds_max,windd,precip,wetness,solar,eto,etr,site_pressure,sealevel_pressure
"2022-09-01 23:59:59",1262327,35.9,30.9,41.3,80.5,62.0,98.7,40,10,2.013,11.632,157,0.000,0,23.85,0.211,0.259,25.1,30.2
"2022-09-02 23:59:59",1262327,34.4,27.3,42.6,82.4,65.3,98.9,35,10,4.026,15.435,137,0.000,0,21.40,0.231,0.306,25.1,30.2
"2022-09-03 23:59:59",1262327,36.0,29.7,41.6,81.2,63.1,99.3,38,10,2.684,14.987,148,0.000,0,24.59,0.231,0.293,25.2,30.3
"2022-09-04 23:59:59",1262327,47.2,40.9,65.8,80.5,66.0,97.5,63,18,2.684,13.869,145,0.012,1,22.67,0.210,0.264,25.2,30.3
"2022-09-05 23:59:59",1262327,38.6,32.5,46.0,81.3,63.1,100.1,43,12,2.908,15.211,153,0.000,0,23.45,0.226,0.288,25.1,30.2
"2022-09-06 23:59:59",1262327,35.1,31.1,40.0,82.1,67.1,99.9,31,9,3.132,17.001,133,0.000,0,19.16,0.213,0.285,25.2,30.3
"2022-09-07 23:59:59",1262327,39.3,32.6,45.8,80.8,66.0,97.4,36,15,2.684,14.316,149,0.000,0,21.19,0.214,0.276,25.2,30.3
"2022-09-08 23:59:59",1262327,43.8,35.6,56.8,76.2,63.4,96.7,73,12,2.237,17.448,124,0.126,4,18.36,0.181,0.227,25.1,30.2
"2022-09-09 23:59:59",1262327,44.9,37.7,52.5,76.0,61.2,90.3,60,16,4.250,14.540,135,0.000,0,21.45,0.220,0.290,24.9,30.1
"2022-09-10 23:59:59",1262327,37.9,18.7,59.5,70.2,62.2,81.4,70,13,3.803,18.567,131,0.000,0,15.31,0.155,0.206,25.1,30.2
"2022-09-11 23:59:59",1262327,45.2,30.4,51.8,70.2,56.0,87.0,76,13,2.013,11.408,164,0.000,0,16.43,0.140,0.172,25.2,30.3
"2022-09-12 23:59:59",1262327,46.6,41.6,52.6,69.7,57.7,80.9,67,27,3.579,16.777,171,0.004,5,17.80,0.159,0.205,25.1,30.2
"2022-09-13 23:59:59",1262327,53.7,48.8,56.6,59.3,55.5,64.0,95,64,1.790,11.185,161,0.713,26,5.74,0.032,0.035,25.0,30.2
"2022-09-14 23:59:59",1262327,54.2,51.3,58.8,59.3,53.9,68.3,96,59,2.461,13.198,164,1.415,24,10.52,0.069,0.079,25.0,30.2
"2022-09-15 23:59:59",1262327,51.9,49.4,56.1,63.4,51.7,76.1,97,39,2.461,13.869,160,0.000,0,20.43,0.149,0.177,25.1,30.2
"2022-09-16 23:59:59",1262327,47.6,37.9,53.3,64.5,55.1,77.2,88,24,3.132,13.869,148,0.000,0,20.34,0.157,0.192,25.0,30.2
"2022-09-17 23:59:59",1262327,42.9,35.1,48.0,64.5,49.5,77.0,87,26,3.355,18.567,162,0.000,0,20.65,0.169,0.216,24.9,30.1
"2022-09-18 23:59:59",1262327,39.2,31.0,45.1,70.1,60.0,81.4,58,17,4.921,21.698,184,0.000,0,22.39,0.207,0.273,24.9,30.1
"2022-09-19 23:59:59",1262327,32.9,27.6,37.5,70.8,58.0,83.8,46,16,4.474,17.448,177,0.000,0,22.19,0.213,0.284,25.0,30.1
"2022-09-20 23:59:59",1262327,38.9,35.0,46.4,69.7,56.4,82.1,58,19,3.803,16.777,148,0.000,1,20.70,0.187,0.244,25.1,30.2
"2022-09-21 23:59:59",1262327,51.3,43.0,59.8,69.8,61.4,77.3,80,38,4.250,15.882,181,0.033,3,11.54,0.113,0.148,25.0,30.2
"2022-09-22 23:59:59",1262327,46.2,34.5,55.2,67.7,55.4,77.6,78,25,4.026,15.882,167,0.000,0,21.24,0.171,0.216,25.1,30.2
"2022-09-23 23:59:59",1262327,31.6,23.2,37.3,63.2,50.4,79.2,52,16,2.908,14.316,154,0.000,0,21.56,0.170,0.212,25.2,30.3
"2022-09-24 23:59:59",1262327,28.3,24.4,35.2,65.1,50.5,81.2,45,12,3.803,14.540,108,0.000,0,21.65,0.194,0.252,25.2,30.3
"2022-09-25 23:59:59",1262327,29.7,27.0,34.4,66.7,52.0,82.1,45,15,4.474,16.106,105,0.000,0,21.32,0.199,0.262,25.2,30.3
"2022-09-26 23:59:59",1262327,32.0,26.3,39.4,68.5,54.3,85.4,40,16,3.579,14.093,147,0.000,0,20.86,0.185,0.239,25.2,30.3
"2022-09-27 23:59:59",1262327,41.9,33.4,49.2,67.6,55.0,83.2,61,24,1.566,8.948,154,0.008,3,12.13,0.093,0.112,25.2,30.3
"2022-09-28 23:59:59",1262327,44.0,42.1,47.6,67.9,58.2,79.5,60,26,2.461,15.659,144,0.000,0,15.98,0.127,0.158,25.2,30.3
"2022-09-29 23:59:59",1262327,45.2,43.1,48.3,69.1,56.6,82.4,64,25,2.908,18.567,150,0.000,0,19.78,0.164,0.206,25.2,30.3
"2022-10-01 23:59:59",1262327,37.5,30.7,43.8,64.5,51.7,79.7,51,23,4.921,16.330,134,0.000,0,20.08,0.180,0.231,25.0,30.1
"2022-10-02 23:59:59",1262327,48.1,39.1,59.2,63.0,53.0,75.4,83,42,2.237,13.198,144,0.102,14,12.38,0.094,0.114,25.1,30.2
"2022-10-03 23:59:59",1262327,48.1,43.9,54.7,60.7,52.4,73.4,93,36,2.684,12.974,142,0.124,9,15.81,0.114,0.136,25.2,30.3
"2022-10-04 23:59:59",1262327,39.0,29.8,45.5,62.1,50.2,75.0,85,22,4.698,14.764,107,0.000,0,19.22,0.163,0.212,25.1,30.3
"2022-10-05 23:59:59",1262327,33.6,29.4,38.1,62.2,48.5,76.7,60,17,3.803,14.316,121,0.000,0,19.34,0.162,0.210,25.2,30.3
"2022-10-06 23:59:59",1262327,35.3,32.7,38.2,60.9,45.8,77.2,66,20,1.566,10.737,150,0.000,0,18.69,0.129,0.152,25.2,30.3
"2022-10-07 23:59:59",1262327,38.3,36.4,40.8,61.6,46.8,77.1,71,23,1.566,11.185,150,0.000,1,17.53,0.123,0.146,25.2,30.4
"2022-10-08 23:59:59",1262327,34.2,23.6,41.3,61.9,47.7,78.2,69,14,1.790,10.514,147,0.000,0,17.27,0.127,0.154,25.2,30.3
"2022-10-09 23:59:59",1262327,36.0,30.5,40.6,61.1,47.0,76.1,63,25,2.237,12.527,141,0.000,0,15.33,0.115,0.144,25.2,30.3
"2022-10-10 23:59:59",1262327,34.4,29.4,39.6,59.9,47.6,76.5,63,23,2.013,11.632,129,0.000,0,14.29,0.116,0.145,25.1,30.2
"2022-10-11 23:59:59",1262327,32.7,29.7,37.1,60.3,45.4,76.6,58,21,2.684,13.198,150,0.000,0,17.63,0.141,0.180,25.1,30.2
"2022-10-12 23:59:59",1262327,26.2,23.4,30.5,61.9,49.2,77.7,49,14,4.698,18.343,109,0.000,0,17.83,0.168,0.230,25.2,30.3
"2022-10-13 23:59:59",1262327,26.6,23.7,30.1,60.0,45.3,76.6,47,17,5.145,17.672,109,0.000,0,17.81,0.168,0.229,25.2,30.3
"2022-10-14 23:59:59",1262327,24.8,14.8,30.5,60.6,47.9,77.8,44,12,3.803,12.974,121,0.000,0,17.61,0.151,0.198,25.1,30.2
"2022-10-15 23:59:59",1262327,20.2,15.0,26.4,61.5,44.5,78.5,42,11,3.803,12.751,125,0.000,0,16.81,0.155,0.206,25.0,30.1
"2022-10-16 23:59:59",1262327,25.2,17.2,29.3,60.0,48.2,70.9,47,18,4.250,16.777,99,0.000,0,14.26,0.130,0.178,25.1,30.2
"2022-10-17 23:59:59",1262327,26.3,18.2,31.0,57.0,43.4,72.6,59,16,2.908,13.645,121,0.000,0,15.38,0.118,0.155,25.2,30.3
"2022-10-18 23:59:59",1262327,23.6,19.2,28.9,57.9,42.2,75.6,46,14,2.684,13.198,133,0.000,0,16.86,0.129,0.167,25.2,30.3
"2022-10-19 23:59:59",1262327,23.6,20.0,26.6,57.3,43.3,75.6,51,14,1.790,10.737,150,0.000,0,16.82,0.117,0.144,25.3,30.4
"2022-10-20 23:59:59",1262327,22.7,19.7,28.2,56.1,40.8,73.7,45,15,2.013,11.856,141,0.000,0,15.11,0.110,0.139,25.1,30.3
"2022-10-21 23:59:59",1262327,25.7,21.3,31.9,55.7,42.4,71.5,48,18,2.908,15.435,143,0.000,0,16.30,0.125,0.163,25.0,30.1
"2022-10-22 23:59:59",1262327,34.4,24.9,47.2,56.1,34.3,69.3,93,22,6.040,24.383,165,0.720,33,11.19,0.119,0.172,24.7,29.8
"2022-10-23 23:59:59",1262327,30.4,26.0,34.8,34.8,30.8,37.9,95,66,4.921,16.330,128,0.110,21,8.83,0.032,0.038,24.8,30.0
"2022-10-24 23:59:59",1262327,25.1,20.7,28.2,35.6,28.5,44.9,86,47,5.369,16.330,131,0.000,0,16.03,0.074,0.093,25.1,30.3
"2022-10-25 23:59:59",1262327,28.1,22.9,33.5,41.8,28.9,57.3,86,32,2.461,14.316,129,0.000,0,15.33,0.085,0.104,25.1,30.2
"2022-10-26 23:59:59",1262327,28.3,21.6,32.9,45.5,33.0,58.0,91,27,4.250,17.448,136,0.000,0,15.34,0.097,0.123,25.0,30.1
"2022-10-27 23:59:59",1262327,20.9,15.2,25.2,39.1,32.7,48.0,65,35,7.382,19.685,125,0.000,0,15.25,0.094,0.128,25.1,30.3
"2022-10-28 23:59:59",1262327,19.8,16.3,24.1,41.2,25.6,60.2,83,17,2.461,13.869,144,0.000,0,15.55,0.093,0.117,25.2,30.4
"2022-10-29 23:59:59",1262327,22.6,19.0,26.6,46.4,35.0,61.1,63,21,4.474,15.211,120,0.000,0,14.11,0.107,0.144,25.2,30.3
"2022-10-30 23:59:59",1262327,22.8,19.8,25.4,47.2,35.3,59.9,67,25,5.816,21.475,121,0.000,0,14.92,0.115,0.157,25.1,30.3
"2022-11-01 23:59:59",1262327,21.9,20.0,24.7,56.0,50.4,63.2,40,21,6.263,20.804,185,0.000,0,14.66,0.140,0.190,24.9,30.0
"2022-11-02 23:59:59",1262327,31.4,22.9,37.9,46.3,33.6,53.0,91,32,6.487,21.922,165,0.228,32,6.04,0.071,0.101,24.9,30.0
"2022-11-03 23:59:59",1262327,28.1,21.7,31.0,32.0,28.1,34.3,93,77,6.040,16.777,115,0.232,34,6.07,0.027,0.032,24.9,30.0
"2022-11-04 23:59:59",1262327,20.5,9.4,26.3,32.4,23.9,42.9,86,25,3.579,14.093,94,0.000,0,14.20,0.061,0.073,25.1,30.2
"2022-11-05 23:59:59",1262327,26.2,21.4,30.1,38.9,28.6,51.5,88,38,2.013,11.185,160,0.000,0,12.41,0.059,0.071,25.0,30.1
"2022-11-06 23:59:59",1262327,28.6,25.6,30.8,46.7,32.7,57.5,80,33,3.803,16.106,149,0.000,0,13.74,0.088,0.112,24.9,30.0
"2022-11-07 23:59:59",1262327,31.3,29.4,34.1,53.8,49.3,60.1,50,32,8.500,25.725,183,0.000,0,12.70,0.122,0.169,24.9,30.0
"2022-11-08 23:59:59",1262327,39.9,33.7,44.1,48.5,45.4,52.5,93,45,6.935,22.146,179,1.724,76,4.42,0.044,0.060,24.8,29.9
"2022-11-09 23:59:59",1262327,31.3,25.4,43.7,34.4,28.5,45.6,94,70,4.250,23.488,164,0.935,61,3.48,0.018,0.021,24.9,30.0
"2022-11-10 23:59:59",1262327,23.2,16.5,27.6,32.5,25.6,41.6,92,46,4.250,16.330,105,0.000,0,13.22,0.059,0.072,25.1,30.2
"2022-11-11 23:59:59",1262327,16.6,11.0,22.0,30.8,23.2,39.6,80,42,5.816,17.448,97,0.000,0,13.23,0.060,0.079,25.1,30.3
"2022-11-12 23:59:59",1262327,19.2,14.3,20.9,35.5,22.6,48.9,90,27,2.908,16.106,151,0.000,0,13.63,0.069,0.088,25.0,30.1
"2022-11-13 23:59:59",1262327,23.3,19.7,27.8,30.1,26.2,33.4,88,56,5.145,17.896,105,0.073,19,5.18,0.021,0.026,24.9,30.1
"2022-11-14 23:59:59",1262327,20.1,17.1,23.2,30.6,23.8,38.0,79,53,7.606,19.685,112,0.000,0,13.31,0.060,0.078,25.1,30.3
"2022-11-15 23:59:59",1262327,17.3,14.1,20.6,30.0,23.2,38.4,76,39,8.500,21.027,107,0.000,0,12.47,0.059,0.079,25.3,30.4
"2022-11-16 23:59:59",1262327,16.8,13.2,19.4,31.3,23.1,40.7,73,39,6.935,20.132,119,0.000,0,12.65,0.062,0.083,25.4,30.5
"2022-11-17 23:59:59",1262327,16.4,12.3,20.0,35.0,26.5,49.3,73,24,3.803,14.987,90,0.000,0,12.72,0.068,0.088,25.2,30.3
"2022-11-18 23:59:59",1262327,19.0,10.2,22.1,32.1,26.5,39.7,72,44,7.606,21.922,121,0.000,0,11.79,0.058,0.077,25.1,30.2
"2022-11-19 23:59:59",1262327,13.1,9.3,16.0,28.9,21.4,38.2,65,39,8.053,20.132,96,0.000,0,12.35,0.060,0.081,25.3,30.4
"2022-11-20 23:59:59",1262327,14.8,12.3,19.3,34.4,23.0,47.4,73,24,6.711,15.659,112,0.000,0,12.41,0.075,0.101,25.2,30.4
"2022-11-21 23:59:59",1262327,14.3,11.0,17.9,34.7,21.1,52.0,70,22,2.237,9.843,139,0.000,0,11.82,0.061,0.076,25.2,30.3
"2022-11-22 23:59:59",1262327,16.1,14.3,19.8,34.4,24.2,52.4,70,23,1.790,11.185,122,0.000,0,11.80,0.056,0.069,25.2,30.3
"2022-11-23 23:59:59",1262327,15.6,11.2,19.2,37.0,26.5,51.6,64,22,6.263,27.067,113,0.000,0,11.14,0.080,0.111,25.1,30.2
"2022-11-24 23:59:59",1262327,19.1,17.6,21.1,35.2,26.4,44.9,73,37,6.935,25.501,118,0.000,0,11.56,0.068,0.092,25.3,30.5
"2022-11-25 23:59:59",1262327,17.4,14.6,19.4,36.1,25.1,51.8,71,24,4.921,14.987,105,0.000,0,11.77,0.069,0.092,25.3,30.4
"2022-11-26 23:59:59",1262327,18.4,15.8,22.4,36.1,25.4,48.6,74,29,3.355,20.804,114,0.000,0,6.64,0.044,0.055,25.1,30.2
"2022-11-27 23:59:59",1262327,20.2,17.2,23.6,35.5,27.8,47.6,80,33,4.026,14.987,125,0.000,0,11.56,0.063,0.080,25.1,30.2
"2022-11-28 23:59:59",1262327,18.5,16.1,20.2,38.9,26.5,47.8,73,32,4.250,16.330,169,0.000,0,11.22,0.067,0.091,24.8,29.9
"2022-11-29 23:59:59",1262327,10.0,-2.0,22.0,30.6,21.5,37.9,77,19,4.698,20.132,113,0.000,0,11.47,0.054,0.073,24.9,30.1
"2022-12-01 23:59:59",1262327,23.2,18.5,30.0,43.7,38.6,48.8,58,34,6.263,19.014,184,0.008,11,7.85,0.070,0.097,24.9,30.0
"2022-12-02 23:59:59",1262327,28.8,24.1,34.2,40.7,29.6,48.1,84,39,3.803,17.896,148,0.033,28,8.62,0.051,0.064,25.0,30.2
"2022-12-03 23:59:59",1262327,27.7,23.8,31.5,41.8,30.3,55.8,80,37,2.461,13.198,152,0.000,0,9.98,0.057,0.073,25.2,30.3
"2022-12-04 23:59:59",1262327,34.8,26.6,38.9,48.8,43.5,55.5,69,47,4.698,16.106,183,0.000,0,7.75,0.059,0.078,25.1,30.2
"2022-12-05 23:59:59",1262327,35.3,30.3,38.0,44.5,34.9,49.8,88,55,3.355,10.961,169,0.000,1,5.39,0.033,0.044,24.9,30.1
"2022-12-06 23:59:59",1262327,31.3,26.2,34.8,37.0,32.2,43.7,92,65,4.026,14.093,121,0.114,26,6.35,0.029,0.035,25.0,30.1
"2022-12-07 23:59:59",1262327,26.3,24.1,30.4,30.5,27.1,34.0,93,77,4.698,14.540,126,0.144,20,5.36,0.016,0.019,25.1,30.2
"2022-12-08 23:59:59",1262327,23.4,16.4,29.1,29.6,19.9,42.3,94,53,1.790,10.514,152,0.000,0,10.62,0.035,0.039,25.2,30.3
"2022-12-09 23:59:59",1262327,22.3,19.9,25.4,35.7,27.1,44.9,80,41,2.908,10.514,166,0.000,0,10.85,0.049,0.061,25.1,30.2
"2022-12-10 23:59:59",1262327,18.2,11.9,23.7,39.4,25.8,48.7,79,24,4.250,14.987,165,0.000,0,7.72,0.056,0.079,25.0,30.1
"2022-12-11 23:59:59",1262327,23.3,13.5,33.5,38.5,30.6,43.6,95,31,5.816,20.132,182,0.913,46,2.40,0.040,0.060,24.8,29.9
"2022-12-12 23:59:59",1262327,24.7,19.2,28.9,27.6,22.4,31.6,96,78,1.118,8.500,199,0.045,31,7.34,0.023,0.026,24.8,29.9
"2022-12-13 23:59:59",1262327,21.1,17.7,24.1,26.3,22.8,29.9,93,72,3.803,12.974,79,0.126,20,8.18,0.024,0.029,24.9,30.0
"2022-12-14 23:59:59",1262327,19.1,14.2,23.6,26.6,23.2,32.6,85,60,6.040,16.330,90,0.002,1,8.11,0.030,0.039,25.1,30.2
"2022-12-15 23:59:59",1262327,16.4,11.8,22.3,26.8,21.1,34.6,76,55,7.382,20.132,109,0.000,0,10.02,0.041,0.054,25.1,30.2
"2022-12-16 23:59:59",1262327,13.1,8.8,16.6,23.3,15.6,30.3,80,51,6.040,19.685,122,0.000,0,10.69,0.039,0.050,25.2,30.3
"2022-12-17 23:59:59",1262327,11.7,5.6,16.4,21.3,10.3,35.6,87,39,2.013,10.290,161,0.000,0,10.77,0.034,0.038,25.1,30.2
"2022-12-18 23:59:59",1262327,12.5,6.9,16.8,24.0,11.9,40.1,90,31,2.013,12.974,142,0.000,0,10.57,0.039,0.049,25.0,30.1
"2022-12-19 23:59:59",1262327,15.0,10.6,19.1,27.8,17.3,42.2,79,33,1.342,6.487,146,0.000,0,10.65,0.037,0.043,25.2,30.3
"2022-12-20 23:59:59",1262327,17.5,13.0,20.4,33.2,26.0,45.3,73,28,1.790,10.961,135,0.000,0,7.87,0.034,0.044,25.2,30.3
"2022-12-21 23:59:59",1262327,20.9,16.7,23.6,35.9,22.5,44.9,85,40,2.461,10.737,128,0.000,0,10.53,0.048,0.058,25.1,30.2
"2022-12-22 23:59:59",1262327,21.9,17.6,25.3,38.0,31.4,43.8,71,32,6.487,17.896,92,0.000,0,7.39,0.050,0.069,25.1,30.2
"2022-12-23 23:59:59",1262327,23.9,21.4,26.6,35.6,30.4,43.3,75,44,6.263,16.777,113,0.000,0,9.23,0.050,0.066,25.2,30.3
"2022-12-24 23:59:59",1262327,27.0,22.9,30.9,40.1,30.7,49.2,81,44,5.816,16.106,92,0.000,0,10.32,0.060,0.079,25.3,30.4
"2022-12-25 23:59:59",1262327,28.5,24.7,32.3,43.0,36.8,52.0,75,34,6.040,18.119,117,0.000,0,10.03,0.066,0.090,25.3,30.4
"2022-12-26 23:59:59",1262327,30.1,26.8,35.5,44.1,35.5,54.1,77,40,2.908,15.435,133,0.000,0,7.53,0.038,0.046,25.2,30.3
"2022-12-27 23:59:59",1262327,30.4,25.9,37.4,47.4,38.5,53.5,92,35,4.474,17.224,176,0.102,35,4.57,0.054,0.080,24.9,30.0
"2022-12-28 23:59:59",1262327,30.8,21.8,37.3,36.7,27.2,44.1,96,46,3.355,18.567,144,0.096,23,7.53,0.036,0.044,24.8,29.9
"2022-12-29 23:59:59",1262327,24.4,18.3,30.6,29.4,22.4,35.7,95,58,1.118,12.527,160,0.028,14,3.86,0.017,0.021,24.9,30.1
"2022-12-30 23:59:59",1262327,33.4,28.9,39.1,37.1,31.0,42.6,95,75,2.908,13.422,179,0.026,33,3.20,0.018,0.022,25.0,30.1
"2022-12-31 23:59:59",1262327,39.7,38.2,41.2,43.7,42.4,45.2,90,76,5.145,19.238,169,0.209,84,1.58,0.017,0.023,24.9,30.0
"2023-01-01 23:59:59",1262327,34.8,27.6,39.5,37.6,30.2,43.3,94,83,4.921,18.790,141,2.496,90,1.95,0.015,0.018,24.7,29.8
"2023-01-02 23:59:59",1262327,26.0,23.9,28.7,30.1,27.2,32.5,92,75,3.355,13.422,120,0.104,15,5.27,0.019,0.022,24.8,29.9
"2023-01-03 23:59:59",1262327,28.1,24.5,32.5,30.7,28.1,33.8,96,75,2.461,10.290,175,0.057,34,5.33,0.014,0.015,25.0,30.1
"2023-01-04 23:59:59",1262327,30.5,24.8,34.6,34.3,27.4,40.3,94,74,2.461,12.751,166,0.010,9,6.22,0.026,0.030,25.1,30.3
"2023-01-05 23:59:59",1262327,34.5,31.7,36.2,38.8,35.0,44.9,96,63,4.474,16.553,182,1.250,60,3.71,0.027,0.037,25.0,30.1
"2023-01-06 23:59:59",1262327,33.2,27.9,37.6,35.4,29.8,42.5,97,76,1.342,9.619,155,0.104,23,8.19,0.028,0.030,25.1,30.3
"2023-01-07 23:59:59",1262327,27.4,23.7,32.2,35.9,26.0,46.4,96,47,2.237,12.079,162,0.000,0,9.19,0.037,0.044,25.2,30.3
"2023-01-08 23:59:59",1262327,24.9,20.8,28.1,41.2,32.5,48.6,76,36,3.355,12.527,169,0.000,0,7.60,0.047,0.064,25.1,30.3
"2023-01-09 23:59:59",1262327,29.3,21.2,36.4,39.8,32.9,44.0,90,41,4.026,16.106,171,0.815,51,2.27,0.027,0.039,25.1,30.2
"2023-01-10 23:59:59",1262327,35.4,30.6,39.9,40.3,34.3,45.0,94,65,5.369,17.896,173,1.213,69,2.64,0.025,0.033,24.9,30.0
"2023-01-11 23:59:59",1262327,29.4,22.8,32.9,33.2,25.7,42.1,96,57,1.118,7.829,149,0.016,1,10.56,0.037,0.040,25.1,30.2
"2023-01-12 23:59:59",1262327,26.6,22.1,31.3,35.0,26.0,50.1,95,34,1.342,8.053,149,0.000,0,10.44,0.040,0.045,25.3,30.4
"2023-01-13 23:59:59",1262327,23.0,16.1,28.3,42.4,31.1,50.9,88,31,2.908,12.751,168,0.000,0,9.09,0.053,0.070,25.2,30.3
"2023-01-14 23:59:59",1262327,28.1,24.1,34.4,39.8,32.1,45.3,96,47,3.803,16.106,171,0.726,39,3.23,0.027,0.040,24.9,30.0
"2023-01-15 23:59:59",1262327,31.7,30.2,34.5,33.6,32.2,36.4,97,86,2.908,12.079,170,0.772,90,4.16,0.013,0.014,24.7,29.8
"2023-01-16 23:59:59",1262327,31.2,26.5,35.0,34.5,31.5,38.0,96,66,5.369,17.672,181,0.736,70,3.54,0.016,0.019,24.7,29.8
"2023-01-17 23:59:59",1262327,27.4,23.4,30.9,31.0,26.9,34.8,94,78,2.908,14.764,144,0.079,27,5.82,0.021,0.025,24.7,29.8
"2023-01-18 23:59:59",1262327,20.7,15.8,24.5,28.6,19.8,35.2,89,55,4.698,15.435,137,0.014,7,11.79,0.044,0.054,25.0,30.1
"2023-01-19 23:59:59",1262327,22.4,14.7,27.6,27.2,18.1,35.5,95,59,2.908,15.659,147,0.156,42,8.01,0.026,0.031,25.0,30.1
"2023-01-20 23:59:59",1262327,21.2,16.7,25.6,26.4,22.6,29.6,91,71,8.053,22.146,143,0.122,33,6.83,0.026,0.034,25.1,30.2
"2023-01-21 23:59:59",1262327,14.6,9.6,19.2,23.8,17.3,31.0,82,49,7.382,21.698,86,0.000,0,12.85,0.045,0.057,25.2,30.3
"2023-01-22 23:59:59",1262327,14.0,8.4,18.2,19.5,13.2,26.5,88,61,6.263,23.488,149,0.089,35,8.45,0.022,0.028,25.0,30.1
"2023-01-23 23:59:59",1262327,12.9,8.4,17.1,20.9,16.5,27.4,83,61,10.514,23.935,123,0.004,6,9.48,0.033,0.045,25.0,30.1
"2023-01-24 23:59:59",1262327,15.3,10.2,19.9,25.2,18.0,33.8,80,54,8.277,21.251,122,0.000,0,12.80,0.049,0.063,25.2,30.3
"2023-01-25 23:59:59",1262327,17.9,10.5,22.5,28.9,21.8,35.4,74,56,7.158,17.672,127,0.006,1,11.84,0.051,0.067,25.3,30.4
"2023-01-26 23:59:59",1262327,19.2,16.3,21.7,29.6,24.4,36.9,83,48,6.487,17.448,99,0.010,2,12.97,0.053,0.068,25.3,30.5
"2023-01-27 23:59:59",1262327,19.0,14.0,23.1,29.0,18.4,41.3,87,45,2.461,10.961,153,0.000,0,12.45,0.048,0.058,25.1,30.2
"2023-01-28 23:59:59",1262327,21.8,17.3,25.7,31.2,21.4,43.0,90,47,2.237,10.514,148,0.000,0,13.21,0.053,0.063,24.9,30.0
"2023-01-29 23:59:59",1262327,21.2,19.2,26.3,33.8,25.8,44.0,82,39,2.908,14.987,159,0.006,1,11.02,0.050,0.063,24.8,29.9
"2023-01-30 23:59:59",1262327,11.8,-1.6,24.1,19.7,9.6,29.4,83,61,9.843,23.040,113,0.110,25,7.84,0.026,0.035,25.0,30.1
"2023-02-01 23:59:59",1262327,6.3,-0.3,13.2,22.8,11.2,34.5,66,36,7.158,16.777,96,0.000,0,13.90,0.060,0.080,25.2,30.3
"2023-02-02 23:59:59",1262327,16.9,9.0,25.0,30.6,20.4,46.4,84,36,3.355,12.974,143,0.000,0,13.92,0.064,0.077,25.3,30.4
"2023-02-03 23:59:59",1262327,20.4,13.9,23.9,37.5,24.9,49.7,86,26,2.684,14.316,146,0.000,0,11.27,0.061,0.079,25.3,30.4
"2023-02-04 23:59:59",1262327,21.7,17.7,24.9,39.7,27.9,53.1,78,27,2.237,11.408,146,0.000,0,13.53,0.070,0.087,25.2,30.3
"2023-02-05 23:59:59",1262327,24.6,16.9,31.7,39.9,26.7,47.1,94,33,4.250,15.435,159,0.246,26,4.87,0.046,0.066,25.0,30.1
"2023-02-06 23:59:59",1262327,24.5,16.7,29.9,29.4,24.4,35.8,93,64,4.026,21.475,116,0.000,1,12.70,0.042,0.047,25.1,30.2
"2023-02-07 23:59:59",1262327,22.9,19.5,26.0,32.5,26.3,39.6,80,53,6.711,19.238,102,0.000,0,14.59,0.061,0.078,25.2,30.4
"2023-02-08 23:59:59",1262327,22.0,12.0,27.8,38.1,27.4,51.7,75,28,4.474,20.804,116,0.000,0,14.90,0.081,0.098,25.2,30.3
"2023-02-09 23:59:59",1262327,14.6,10.5,23.8,31.1,24.9,38.2,72,37,7.606,20.132,116,0.000,0,15.22,0.074,0.096,25.3,30.4
"2023-02-10 23:59:59",1262327,13.1,6.0,16.6,35.7,18.9,51.0,81,20,3.132,12.303,155,0.000,0,15.49,0.083,0.105,25.3,30.4
"2023-02-11 23:59:59",1262327,12.5,5.4,19.1,41.1,29.5,49.0,66,20,2.908,12.079,157,0.000,0,10.36,0.068,0.091,25.0,30.1
"2023-02-12 23:59:59",1262327,21.3,15.5,26.8,35.9,27.4,45.4,74,36,6.263,20.356,125,0.000,0,14.13,0.077,0.102,25.0,30.1
